name,value,year,lastValue,rank,tid
Nikola Vucevic,9.5,2022-03-01,9.5,6,#bc062c
Kristaps Porzingis,8.75,2022-03-01,8.75,7,#1452b4
Jusuf Nurkic,8.53,2022-03-01,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-01,7.82,9,#cc062c
Jakob Poeltl,7.41,2022-03-01,7.41,10,#161616
Nikola Jokic,16.5,2022-03-02,16.58,1,#fcc624
Giannis Antetokounmpo,14.79,2022-03-02,14.83,2,#2c4e3c
Luka Doncic,13.84,2022-03-02,13.84,3,#1452b4
Rudy Gobert,11.99,2022-03-02,11.93,4,#244e34
Jonas Valanciunas,10.17,2022-03-02,10.17,5,#0c223c
Nikola Vucevic,9.5,2022-03-02,9.5,6,#bc062c
Kristaps Porzingis,8.75,2022-03-02,8.75,7,#1452b4
Jusuf Nurkic,8.53,2022-03-02,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-02,7.76,9,#cc062c
Jakob Poeltl,7.41,2022-03-02,7.41,10,#161616
Nikola Jokic,16.5,2022-03-03,16.5,1,#fcc624
Giannis Antetokounmpo,14.79,2022-03-03,14.79,2,#2c4e3c
Luka Doncic,13.94,2022-03-03,13.84,3,#1452b4
Rudy Gobert,11.99,2022-03-03,11.99,4,#244e34
Jonas Valanciunas,10.17,2022-03-03,10.17,5,#0c223c
Nikola Vucevic,9.49,2022-03-03,9.5,6,#bc062c
Kristaps Porzingis,8.75,2022-03-03,8.75,7,#1452b4
Jusuf Nurkic,8.53,2022-03-03,8.53,8,#cc0a2c
Clint Capela,7.79,2022-03-03,7.76,9,#cc062c
Jakob Poeltl,7.43,2022-03-03,7.41,10,#161616
Nikola Jokic,16.5,2022-03-04,16.5,1,#fcc624
Giannis Antetokounmpo,14.78,2022-03-04,14.79,2,#2c4e3c
Luka Doncic,13.94,2022-03-04,13.94,3,#1452b4
Rudy Gobert,11.91,2022-03-04,11.99,4,#244e34
Jonas Valanciunas,9.98,2022-03-04,10.17,5,#0c223c
Nikola Vucevic,9.49,2022-03-04,9.49,6,#bc062c
Kristaps Porzingis,8.75,2022-03-04,8.75,7,#1452b4
Jusuf Nurkic,8.53,2022-03-04,8.53,8,#cc0a2c
Clint Capela,7.77,2022-03-04,7.79,9,#cc062c
Jakob Poeltl,7.43,2022-03-04,7.43,10,#161616
Nikola Jokic,16.5,2022-03-05,16.5,1,#fcc624
Giannis Antetokounmpo,14.78,2022-03-05,14.78,2,#2c4e3c
Luka Doncic,13.94,2022-03-05,13.94,3,#1452b4
Rudy Gobert,11.91,2022-03-05,11.91,4,#244e34
Jonas Valanciunas,9.98,2022-03-05,9.98,5,#0c223c
Nikola Vucevic,9.49,2022-03-05,9.49,6,#bc062c
Kristaps Porzingis,8.75,2022-03-05,8.75,7,#1452b4
Jusuf Nurkic,8.53,2022-03-05,8.53,8,#cc0a2c
Clint Capela,7.77,2022-03-05,7.77,9,#cc062c
Jakob Poeltl,7.35,2022-03-05,7.43,10,#161616
Nikola Jokic,16.63,2022-03-06,16.5,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-06,14.78,2,#2c4e3c
Luka Doncic,13.94,2022-03-06,13.94,3,#1452b4
Rudy Gobert,11.9,2022-03-06,11.91,4,#244e34
Jonas Valanciunas,9.93,2022-03-06,9.98,5,#0c223c
Nikola Vucevic,9.49,2022-03-06,9.49,6,#bc062c
Kristaps Porzingis,8.73,2022-03-06,8.75,7,#041e44
Jusuf Nurkic,8.53,2022-03-06,8.53,8,#cc0a2c
Clint Capela,7.77,2022-03-06,7.77,9,#cc062c
Jakob Poeltl,7.35,2022-03-06,7.35,10,#161616
Nikola Jokic,16.65,2022-03-07,16.63,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-07,14.67,2,#2c4e3c
Luka Doncic,14.13,2022-03-07,13.94,3,#1452b4
Rudy Gobert,11.82,2022-03-07,11.9,4,#244e34
Jonas Valanciunas,9.93,2022-03-07,9.93,5,#0c223c
Nikola Vucevic,9.49,2022-03-07,9.49,6,#bc062c
Kristaps Porzingis,8.73,2022-03-07,8.73,7,#041e44
Jusuf Nurkic,8.53,2022-03-07,8.53,8,#cc0a2c
Clint Capela,7.78,2022-03-07,7.77,9,#cc062c
Jakob Poeltl,7.39,2022-03-07,7.35,10,#161616
Nikola Jokic,16.65,2022-03-08,16.65,1,#fcc624
Giannis Antetokounmpo,14.71,2022-03-08,14.67,2,#2c4e3c
Luka Doncic,14.13,2022-03-08,14.13,3,#1452b4
Rudy Gobert,11.82,2022-03-08,11.82,4,#244e34
Jonas Valanciunas,9.78,2022-03-08,9.93,5,#0c223c
Nikola Vucevic,9.49,2022-03-08,9.49,6,#bc062c
Kristaps Porzingis,8.73,2022-03-08,8.73,7,#041e44
Jusuf Nurkic,8.53,2022-03-08,8.53,8,#cc0a2c
Clint Capela,7.78,2022-03-08,7.78,9,#cc062c
Jakob Poeltl,7.39,2022-03-08,7.39,10,#161616
Nikola Jokic,16.79,2022-03-09,16.65,1,#fcc624
Giannis Antetokounmpo,14.76,2022-03-09,14.71,2,#2c4e3c
Luka Doncic,14.2,2022-03-09,14.13,3,#1452b4
Rudy Gobert,11.72,2022-03-09,11.82,4,#244e34
Jonas Valanciunas,9.95,2022-03-09,9.78,5,#0c223c
Nikola Vucevic,9.53,2022-03-09,9.49,6,#bc062c
Kristaps Porzingis,8.63,2022-03-09,8.73,7,#041e44
Jusuf Nurkic,8.53,2022-03-09,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-09,7.78,9,#cc062c
Jakob Poeltl,7.38,2022-03-09,7.39,10,#161616
Nikola Jokic,16.72,2022-03-10,16.79,1,#fcc624
Giannis Antetokounmpo,14.76,2022-03-10,14.76,2,#2c4e3c
Luka Doncic,14.2,2022-03-10,14.2,3,#1452b4
Rudy Gobert,11.72,2022-03-10,11.72,4,#244e34
Jonas Valanciunas,9.95,2022-03-10,9.95,5,#0c223c
Nikola Vucevic,9.53,2022-03-10,9.53,6,#bc062c
Kristaps Porzingis,8.63,2022-03-10,8.63,7,#041e44
Jusuf Nurkic,8.53,2022-03-10,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-10,7.71,9,#cc062c
Jakob Poeltl,7.38,2022-03-10,7.38,10,#161616
Nikola Jokic,16.72,2022-03-11,16.72,1,#fcc624
Giannis Antetokounmpo,14.76,2022-03-11,14.76,2,#2c4e3c
Luka Doncic,14.25,2022-03-11,14.2,3,#1452b4
Rudy Gobert,11.76,2022-03-11,11.72,4,#244e34
Jonas Valanciunas,9.83,2022-03-11,9.95,5,#0c223c
Nikola Vucevic,9.53,2022-03-11,9.53,6,#bc062c
Kristaps Porzingis,8.63,2022-03-11,8.63,7,#041e44
Jusuf Nurkic,8.53,2022-03-11,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-11,7.71,9,#cc062c
Jakob Poeltl,7.35,2022-03-11,7.38,10,#161616
Nikola Jokic,16.68,2022-03-12,16.72,1,#fcc624
Giannis Antetokounmpo,14.69,2022-03-12,14.76,2,#2c4e3c
Luka Doncic,14.25,2022-03-12,14.25,3,#1452b4
Rudy Gobert,11.76,2022-03-12,11.76,4,#244e34
Jonas Valanciunas,9.83,2022-03-12,9.83,5,#0c223c
Nikola Vucevic,9.56,2022-03-12,9.53,6,#bc062c
Kristaps Porzingis,8.63,2022-03-12,8.63,7,#041e44
Jusuf Nurkic,8.53,2022-03-12,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-12,7.76,9,#cc062c
Jakob Poeltl,7.35,2022-03-12,7.35,10,#161616
Nikola Jokic,16.68,2022-03-13,16.68,1,#fcc624
Giannis Antetokounmpo,14.69,2022-03-13,14.69,2,#2c4e3c
Luka Doncic,14.35,2022-03-13,14.25,3,#1452b4
Rudy Gobert,11.76,2022-03-13,11.76,4,#244e34
Jonas Valanciunas,9.94,2022-03-13,9.83,5,#0c223c
Nikola Vucevic,9.56,2022-03-13,9.56,6,#bc062c
Kristaps Porzingis,8.63,2022-03-13,8.63,7,#041e44
Jusuf Nurkic,8.53,2022-03-13,8.53,8,#cc0a2c
Clint Capela,7.75,2022-03-13,7.76,9,#cc062c
Jakob Poeltl,7.35,2022-03-13,7.35,10,#161616
Nikola Jokic,16.63,2022-03-14,16.68,1,#fcc624
Giannis Antetokounmpo,14.72,2022-03-14,14.69,2,#2c4e3c
Luka Doncic,14.35,2022-03-14,14.35,3,#1452b4
Rudy Gobert,11.76,2022-03-14,11.76,4,#244e34
Jonas Valanciunas,9.94,2022-03-14,9.94,5,#0c223c
Nikola Vucevic,9.57,2022-03-14,9.56,6,#bc062c
Kristaps Porzingis,8.71,2022-03-14,8.63,7,#041e44
Jusuf Nurkic,8.53,2022-03-14,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-14,7.75,9,#cc062c
Jakob Poeltl,7.33,2022-03-14,7.35,10,#161616
Nikola Jokic,16.63,2022-03-15,16.63,1,#fcc624
Giannis Antetokounmpo,14.72,2022-03-15,14.72,2,#2c4e3c
Luka Doncic,14.35,2022-03-15,14.35,3,#1452b4
Rudy Gobert,11.76,2022-03-15,11.76,4,#244e34
Jonas Valanciunas,9.92,2022-03-15,9.94,5,#0c223c
Nikola Vucevic,9.57,2022-03-15,9.57,6,#bc062c
Kristaps Porzingis,8.71,2022-03-15,8.71,7,#041e44
Jusuf Nurkic,8.53,2022-03-15,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-15,7.71,9,#cc062c
Jakob Poeltl,7.33,2022-03-15,7.33,10,#161616
Nikola Jokic,16.66,2022-03-16,16.63,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-16,14.72,2,#2c4e3c
Luka Doncic,14.46,2022-03-16,14.35,3,#1452b4
Rudy Gobert,11.78,2022-03-16,11.76,4,#244e34
Jonas Valanciunas,9.92,2022-03-16,9.92,5,#0c223c
Nikola Vucevic,9.5,2022-03-16,9.57,6,#bc062c
Kristaps Porzingis,8.6,2022-03-16,8.71,7,#041e44
Jusuf Nurkic,8.53,2022-03-16,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-16,7.71,9,#cc062c
Jakob Poeltl,7.34,2022-03-16,7.33,10,#161616
Nikola Jokic,16.66,2022-03-17,16.66,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-17,14.67,2,#2c4e3c
Luka Doncic,14.46,2022-03-17,14.46,3,#1452b4
Rudy Gobert,11.78,2022-03-17,11.78,4,#244e34
Jonas Valanciunas,9.92,2022-03-17,9.92,5,#0c223c
Nikola Vucevic,9.5,2022-03-17,9.5,6,#bc062c
Kristaps Porzingis,8.6,2022-03-17,8.6,7,#041e44
Jusuf Nurkic,8.53,2022-03-17,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-17,7.71,9,#cc062c
Jakob Poeltl,7.34,2022-03-17,7.34,10,#161616
Nikola Jokic,16.64,2022-03-18,16.66,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-18,14.67,2,#2c4e3c
Luka Doncic,14.27,2022-03-18,14.46,3,#1452b4
Rudy Gobert,11.81,2022-03-18,11.78,4,#244e34
Jonas Valanciunas,9.92,2022-03-18,9.92,5,#0c223c
Nikola Vucevic,9.45,2022-03-18,9.5,6,#bc062c
Kristaps Porzingis,8.72,2022-03-18,8.6,7,#041e44
Jusuf Nurkic,8.53,2022-03-18,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-18,7.71,9,#cc062c
Jakob Poeltl,7.28,2022-03-18,7.34,10,#161616
Nikola Jokic,16.64,2022-03-19,16.64,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-19,14.67,2,#2c4e3c
Luka Doncic,14.26,2022-03-19,14.27,3,#1452b4
Rudy Gobert,11.81,2022-03-19,11.81,4,#244e34
Jonas Valanciunas,9.92,2022-03-19,9.92,5,#0c223c
Nikola Vucevic,9.45,2022-03-19,9.45,6,#bc062c
Kristaps Porzingis,8.7,2022-03-19,8.72,7,#041e44
Jusuf Nurkic,8.53,2022-03-19,8.53,8,#cc0a2c
Clint Capela,7.76,2022-03-19,7.76,9,#cc062c
Jakob Poeltl,7.28,2022-03-19,7.28,10,#161616
Nikola Jokic,16.49,2022-03-20,16.64,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-20,14.67,2,#2c4e3c
Luka Doncic,14.26,2022-03-20,14.26,3,#1452b4
Rudy Gobert,11.78,2022-03-20,11.81,4,#244e34
Jonas Valanciunas,10.0,2022-03-20,9.92,5,#0c223c
Nikola Vucevic,9.45,2022-03-20,9.45,6,#bc062c
Kristaps Porzingis,8.7,2022-03-20,8.7,7,#041e44
Jusuf Nurkic,8.53,2022-03-20,8.53,8,#cc0a2c
Clint Capela,7.75,2022-03-20,7.76,9,#cc062c
Jakob Poeltl,7.23,2022-03-20,7.28,10,#161616
Nikola Jokic,16.49,2022-03-21,16.49,1,#fcc624
Giannis Antetokounmpo,14.67,2022-03-21,14.67,2,#2c4e3c
Luka Doncic,14.06,2022-03-21,14.26,3,#1452b4
Rudy Gobert,11.67,2022-03-21,11.78,4,#244e34
Jonas Valanciunas,10.1,2022-03-21,10.0,5,#0c223c
Nikola Vucevic,9.43,2022-03-21,9.45,6,#bc062c
Kristaps Porzingis,8.8,2022-03-21,8.7,7,#041e44
Jusuf Nurkic,8.53,2022-03-21,8.53,8,#cc0a2c
Clint Capela,7.75,2022-03-21,7.75,9,#cc062c
Jakob Poeltl,7.23,2022-03-21,7.23,10,#161616
Nikola Jokic,16.49,2022-03-22,16.49,1,#fcc624
Giannis Antetokounmpo,14.65,2022-03-22,14.67,2,#2c4e3c
Luka Doncic,14.06,2022-03-22,14.06,3,#1452b4
Rudy Gobert,11.67,2022-03-22,11.67,4,#244e34
Jonas Valanciunas,10.1,2022-03-22,10.1,5,#0c223c
Nikola Vucevic,9.43,2022-03-22,9.43,6,#bc062c
Kristaps Porzingis,8.8,2022-03-22,8.8,7,#041e44
Jusuf Nurkic,8.53,2022-03-22,8.53,8,#cc0a2c
Clint Capela,7.69,2022-03-22,7.75,9,#cc062c
Jakob Poeltl,7.23,2022-03-22,7.23,10,#161616
Nikola Jokic,16.49,2022-03-23,16.49,1,#fcc624
Giannis Antetokounmpo,14.65,2022-03-23,14.65,2,#2c4e3c
Luka Doncic,14.06,2022-03-23,14.06,3,#1452b4
Rudy Gobert,11.64,2022-03-23,11.67,4,#244e34
Jonas Valanciunas,10.1,2022-03-23,10.1,5,#0c223c
Nikola Vucevic,9.43,2022-03-23,9.43,6,#bc062c
Kristaps Porzingis,8.8,2022-03-23,8.8,7,#041e44
Jusuf Nurkic,8.53,2022-03-23,8.53,8,#cc0a2c
Clint Capela,7.58,2022-03-23,7.69,9,#cc062c
Jakob Poeltl,7.24,2022-03-23,7.23,10,#161616
Nikola Jokic,16.42,2022-03-24,16.49,1,#fcc624
Giannis Antetokounmpo,14.65,2022-03-24,14.65,2,#2c4e3c
Luka Doncic,14.06,2022-03-24,14.06,3,#1452b4
Rudy Gobert,11.64,2022-03-24,11.64,4,#244e34
Jonas Valanciunas,10.1,2022-03-24,10.1,5,#0c223c
Nikola Vucevic,9.45,2022-03-24,9.43,6,#bc062c
Kristaps Porzingis,8.79,2022-03-24,8.8,7,#041e44
Jusuf Nurkic,8.53,2022-03-24,8.53,8,#cc0a2c
Clint Capela,7.58,2022-03-24,7.58,9,#cc062c
Jakob Poeltl,7.24,2022-03-24,7.24,10,#161616
Nikola Jokic,16.42,2022-03-25,16.42,1,#fcc624
Giannis Antetokounmpo,14.65,2022-03-25,14.65,2,#2c4e3c
Luka Doncic,14.07,2022-03-25,14.06,3,#1452b4
Rudy Gobert,11.64,2022-03-25,11.64,4,#244e34
Jonas Valanciunas,10.1,2022-03-25,10.1,5,#0c223c
Nikola Vucevic,9.45,2022-03-25,9.45,6,#bc062c
Kristaps Porzingis,8.94,2022-03-25,8.79,7,#041e44
Jusuf Nurkic,8.53,2022-03-25,8.53,8,#cc0a2c
Clint Capela,7.65,2022-03-25,7.58,9,#cc062c
Jakob Poeltl,7.24,2022-03-25,7.24,10,#161616
Nikola Jokic,16.49,2022-03-26,16.42,1,#fcc624
Giannis Antetokounmpo,14.66,2022-03-26,14.65,2,#2c4e3c
Luka Doncic,14.07,2022-03-26,14.07,3,#1452b4
Rudy Gobert,11.64,2022-03-26,11.64,4,#244e34
Jonas Valanciunas,10.1,2022-03-26,10.1,5,#0c223c
Nikola Vucevic,9.47,2022-03-26,9.45,6,#bc062c
Kristaps Porzingis,8.94,2022-03-26,8.94,7,#041e44
Jusuf Nurkic,8.53,2022-03-26,8.53,8,#cc0a2c
Clint Capela,7.65,2022-03-26,7.65,9,#cc062c
Jakob Poeltl,7.26,2022-03-26,7.24,10,#161616
Nikola Jokic,16.51,2022-03-28,16.49,1,#fcc624
Giannis Antetokounmpo,14.66,2022-03-28,14.66,2,#2c4e3c
Luka Doncic,14.07,2022-03-28,14.07,3,#1452b4
Rudy Gobert,11.64,2022-03-28,11.64,4,#244e34
Jonas Valanciunas,10.1,2022-03-28,10.1,5,#0c223c
Nikola Vucevic,9.51,2022-03-28,9.47,6,#bc062c
Kristaps Porzingis,8.89,2022-03-28,8.94,7,#041e44
Jusuf Nurkic,8.53,2022-03-28,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-28,7.65,9,#cc062c
Jakob Poeltl,7.31,2022-03-28,7.26,10,#161616
Nikola Jokic,16.51,2022-03-29,16.51,1,#fcc624
Giannis Antetokounmpo,14.73,2022-03-29,14.66,2,#2c4e3c
Luka Doncic,14.16,2022-03-29,14.07,3,#1452b4
Rudy Gobert,11.55,2022-03-29,11.64,4,#244e34
Jonas Valanciunas,10.1,2022-03-29,10.1,5,#0c223c
Nikola Vucevic,9.57,2022-03-29,9.51,6,#bc062c
Kristaps Porzingis,8.9,2022-03-29,8.89,7,#041e44
Jusuf Nurkic,8.53,2022-03-29,8.53,8,#cc0a2c
Clint Capela,7.71,2022-03-29,7.71,9,#cc062c
Jakob Poeltl,7.31,2022-03-29,7.31,10,#161616
Nikola Jokic,16.55,2022-03-30,16.51,1,#fcc624
Giannis Antetokounmpo,14.73,2022-03-30,14.73,2,#2c4e3c
Luka Doncic,14.24,2022-03-30,14.16,3,#1452b4
Rudy Gobert,11.55,2022-03-30,11.55,4,#244e34
Jonas Valanciunas,10.12,2022-03-30,10.1,5,#0c223c
Nikola Vucevic,9.57,2022-03-30,9.57,6,#bc062c
Kristaps Porzingis,9.0,2022-03-30,8.9,7,#041e44
Jusuf Nurkic,8.53,2022-03-30,8.53,8,#cc0a2c
Clint Capela,7.66,2022-03-30,7.71,9,#cc062c
Jakob Poeltl,7.31,2022-03-30,7.31,10,#161616
Nikola Jokic,16.55,2022-03-31,16.55,1,#fcc624
Giannis Antetokounmpo,14.81,2022-03-31,14.73,2,#2c4e3c
Luka Doncic,14.24,2022-03-31,14.24,3,#1452b4
Rudy Gobert,11.63,2022-03-31,11.55,4,#244e34
Jonas Valanciunas,10.12,2022-03-31,10.12,5,#0c223c
Nikola Vucevic,9.54,2022-03-31,9.57,6,#bc062c
Kristaps Porzingis,9.0,2022-03-31,9.0,7,#041e44
Jusuf Nurkic,8.53,2022-03-31,8.53,8,#cc0a2c
Clint Capela,7.68,2022-03-31,7.66,9,#cc062c
Jakob Poeltl,7.31,2022-03-31,7.31,10,#161616
Nikola Jokic,16.58,2022-04-01,16.55,1,#fcc624
Giannis Antetokounmpo,14.81,2022-04-01,14.81,2,#2c4e3c
Luka Doncic,14.23,2022-04-01,14.24,3,#1452b4
Rudy Gobert,11.63,2022-04-01,11.63,4,#244e34
Jonas Valanciunas,10.16,2022-04-01,10.12,5,#0c223c
Nikola Vucevic,9.54,2022-04-01,9.54,6,#bc062c
Kristaps Porzingis,9.04,2022-04-01,9.0,7,#041e44
Jusuf Nurkic,8.53,2022-04-01,8.53,8,#cc0a2c
Clint Capela,7.68,2022-04-01,7.68,9,#cc062c
Jakob Poeltl,7.3,2022-04-01,7.31,10,#161616
Nikola Jokic,16.58,2022-04-02,16.58,1,#fcc624
Giannis Antetokounmpo,14.81,2022-04-02,14.81,2,#2c4e3c
Luka Doncic,14.23,2022-04-02,14.23,3,#1452b4
Rudy Gobert,11.63,2022-04-02,11.63,4,#244e34
Jonas Valanciunas,10.16,2022-04-02,10.16,5,#0c223c
Nikola Vucevic,9.54,2022-04-02,9.54,6,#bc062c
Kristaps Porzingis,9.04,2022-04-02,9.04,7,#041e44
Jusuf Nurkic,8.53,2022-04-02,8.53,8,#cc0a2c
Clint Capela,7.69,2022-04-02,7.68,9,#cc062c
Jakob Poeltl,7.3,2022-04-02,7.3,10,#161616
Nikola Jokic,16.61,2022-04-03,16.58,1,#fcc624
Giannis Antetokounmpo,14.74,2022-04-03,14.81,2,#2c4e3c
Luka Doncic,14.26,2022-04-03,14.23,3,#1452b4
Rudy Gobert,11.63,2022-04-03,11.63,4,#244e34
Jonas Valanciunas,10.09,2022-04-03,10.16,5,#0c223c
Nikola Vucevic,9.54,2022-04-03,9.54,6,#bc062c
Kristaps Porzingis,8.96,2022-04-03,9.04,7,#041e44
Jusuf Nurkic,8.53,2022-04-03,8.53,8,#cc0a2c
Clint Capela,7.69,2022-04-03,7.69,9,#cc062c
Jakob Poeltl,7.3,2022-04-03,7.3,10,#161616
Nikola Jokic,16.61,2022-04-04,16.61,1,#fcc624
Giannis Antetokounmpo,14.74,2022-04-04,14.74,2,#2c4e3c
Luka Doncic,14.26,2022-04-04,14.26,3,#1452b4
Rudy Gobert,11.63,2022-04-04,11.63,4,#244e34
Jonas Valanciunas,10.09,2022-04-04,10.09,5,#0c223c
Nikola Vucevic,9.54,2022-04-04,9.54,6,#bc062c
Kristaps Porzingis,8.96,2022-04-04,8.96,7,#041e44
Jusuf Nurkic,8.53,2022-04-04,8.53,8,#cc0a2c
Clint Capela,7.69,2022-04-04,7.69,9,#cc062c
Jakob Poeltl,7.3,2022-04-04,7.3,10,#161616
Nikola Jokic,16.64,2022-04-05,16.61,1,#fcc624
Giannis Antetokounmpo,14.64,2022-04-05,14.74,2,#2c4e3c
Luka Doncic,14.26,2022-04-05,14.26,3,#1452b4
Rudy Gobert,11.64,2022-04-05,11.63,4,#244e34
Jonas Valanciunas,10.09,2022-04-05,10.09,5,#0c223c
Nikola Vucevic,9.37,2022-04-05,9.54,6,#bc062c
Kristaps Porzingis,8.99,2022-04-05,8.96,7,#041e44
Jusuf Nurkic,8.53,2022-04-05,8.53,8,#cc0a2c
Jaylen Hoard,8.24,2022-04-05,8.24,9,#0472cc
Clint Capela,7.7,2022-04-05,7.69,10,#cc062c
Nikola Jokic,16.64,2022-04-06,16.64,1,#fcc624
Giannis Antetokounmpo,14.64,2022-04-06,14.64,2,#2c4e3c
Luka Doncic,14.26,2022-04-06,14.26,3,#1452b4
Rudy Gobert,11.64,2022-04-06,11.64,4,#244e34
Jonas Valanciunas,10.09,2022-04-06,10.09,5,#0c223c
Nikola Vucevic,9.37,2022-04-06,9.37,6,#bc062c
Kristaps Porzingis,8.99,2022-04-06,8.99,7,#041e44
Jusuf Nurkic,8.53,2022-04-06,8.53,8,#cc0a2c
Jaylen Hoard,8.24,2022-04-06,8.24,9,#0472cc
Clint Capela,7.7,2022-04-06,7.7,10,#cc062c
